,PROPNUM,BOLO_ID,LEASE,API,API10,D_DATE,Liquid_bbl,Gas_mcf,Water_Bbl,Well_Count,Days,TP,CP,CHK
380,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/11/18,219.6726562,242.0808081,55.0,1,,150.0,815.0,38.0
381,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/12/18,198.3346772,221.2419355,62.0,1,,140.0,815.0,38.0
382,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/13/18,144.750178,204.8210526,38.0,1,,80.0,633.0,38.0
383,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/14/18,216.282926,200.4950495,53.0,1,,150.0,814.0,38.0
384,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/15/18,207.1519098,221.7520661,51.0,1,,140.0,803.0,38.0
385,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/16/18,213.3553088,219.8868895,67.0,1,,130.0,817.0,38.0
386,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/17/18,209.9772263,235.1079137,62.0,1,,110.0,809.0,40.0
387,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/18/18,230.0459999,233.9086294,65.0,1,,110.0,808.0,40.0
388,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/19/18,146.696,192.6832579,45.0,1,,100.0,633.0,40.0
389,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/20/18,77.5881508,98.65079365,8.0,1,,100.0,610.0,24.0
390,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/21/18,196.658001,127.016129,45.0,1,,160.0,812.0,24.0
391,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/22/18,225.3622771,163.7707182,65.0,1,,140.0,800.0,32.0
392,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/23/18,205.0409999,168.6297229,62.0,1,,130.0,814.0,38.0
393,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/24/18,185.3515983,163.8478803,58.0,1,,140.0,811.0,40.0
394,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/25/18,141.695,117.4695652,42.0,1,,140.0,625.0,40.0
395,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/26/18,201.9436428,147.6178862,45.0,1,,150.0,802.0,30.0
396,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/27/18,91.685,76.19708029,22.0,1,,160.0,696.0,30.0
397,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/28/18,235.1081754,170.0777027,43.0,1,,120.0,793.0,30.0
398,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/29/18,226.7119999,181.0909091,65.0,1,,180.0,814.0,30.0
399,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,4/30/18,213.4903761,182.6318538,68.0,1,,140.0,871.0,34.0
400,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/1/18,213.3759999,201.7098901,52.0,1,,110.0,810.0,40.0
401,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/2/18,213.3759999,203.556582,57.0,1,,140.0,804.0,40.0
402,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/3/18,215.8614043,214.9090909,67.0,1,,110.0,807.0,40.0
403,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/4/18,201.7069999,234.9461883,66.0,1,,200.0,799.0,40.0
404,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/5/18,230.4627499,238.0560538,63.0,1,,210.0,808.0,40.0
405,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/6/18,191.0771516,218.9407745,58.0,1,,135.0,805.0,40.0
406,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/7/18,168.8968841,210.8935698,48.0,1,,180.0,804.0,40.0
407,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/8/18,173.368,176.8656036,48.0,1,,140.0,791.0,40.0
408,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/9/18,155.0309999,144.4697248,37.0,1,,120.0,806.0,40.0
409,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/10/18,183.6630634,153.0647482,60.0,1,,110.0,808.0,40.0
410,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/11/18,195.0389999,154.8387097,57.0,1,,110.0,808.0,40.0
411,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/12/18,204.9863723,160.3483871,56.0,1,,140.0,817.0,40.0
412,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/13/18,175.7013965,151.5165563,53.0,1,,160.0,863.0,40.0
413,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/14/18,153.9677952,146.5612245,45.0,1,,130.0,835.0,40.0
414,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/15/18,179.108559,141.7051793,52.0,1,,120.0,829.0,40.0
415,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/16/18,156.6979999,141.2957746,55.0,1,,130.0,834.0,40.0
416,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/17/18,171.5947718,135.2175573,45.0,1,,120.0,829.0,40.0
417,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/18/18,177.6076554,127.7104072,55.0,1,,120.0,837.0,34.0
418,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/19/18,205.0409999,125.3545817,58.0,1,,140.0,842.0,36.0
419,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/20/18,171.9764279,126.6558704,47.0,1,,140.0,838.0,36.0
420,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/21/18,147.7539566,132.1292776,45.0,1,,120.0,839.0,36.0
421,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/22/18,183.37,129.7218045,40.0,1,,130.0,830.0,36.0
422,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/23/18,172.3166036,123.66,50.0,1,,120.0,831.0,36.0
423,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/24/18,143.8349608,125.6707317,43.0,1,,140.0,830.0,36.0
424,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/25/18,124.6098168,101.8281938,55.0,1,,150.0,837.0,36.0
425,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/26/18,170.0339999,96.63800905,39.0,1,,130.0,838.0,36.0
426,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/27/18,179.70774,101.2604651,33.0,1,,110.0,816.0,36.0
427,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/28/18,151.5978556,102.1209677,39.0,1,,120.0,831.0,36.0
428,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/29/18,178.7549573,117.832,45.0,1,,120.0,826.0,36.0
429,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/30/18,181.706822,118.5641026,42.0,1,,120.0,830.0,36.0
430,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,5/31/18,178.3689999,111.2677824,46.0,1,,130.0,818.0,36.0
431,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,6/1/18,181.5953291,122.6050725,55.0,1,,120.0,830.0,36.0
432,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,6/2/18,196.5066797,125.4440433,53.0,1,,150.0,870.0,36.0
433,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,6/3/18,173.4690149,125.4572491,47.0,1,,160.0,842.0,36.0
434,Q9HHGQ7E47,60463,ALTIMORE 1H,420513399700,4205133997,6/4/18,-21.6709999,0.0,0.0,1,,160.0,842.0,0.0
