PROPNUM,Entity ID,LEASE,API,API/UWI,API/UWI List,Production Date,Liquid (bbl),Gas (mcf),Water (bbl),Well Count,Days,TP,CP,CHK
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/15/17,498.6164247,350.090625,165,1,,340,960,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/16/17,523.2304182,347.9591837,210,1,,340,960,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/17/17,456.2070069,316.7193277,180,1,,340,960,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/18/17,427.7493724,288.4551495,188,1,,340,940,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/19/17,467.3467862,285.768595,274,1,,340,960,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/20/17,428.6456758,217.9865772,269,1,,340,960,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/21/17,378.4386518,292.5656566,220,1,,320,960,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/22/17,415.0938791,296.7235495,207,1,,320,960,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/23/17,349.3299505,304.5959596,181,1,,320,920,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/24/17,491.765,391.3640288,216,1,,350,920,26
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/25/17,471.6376208,446.7780785,300,1,,350,920,26
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/26/17,438.3249663,486.0610583,241,1,,350,930,26
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/27/17,653.1935142,630.1601831,443,1,,390,900,30
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/28/17,452.5855596,616.8717949,292,1,,380,900,30
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/29/17,506.8881647,561.5622733,356,1,,380,920,30
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/30/17,335.4402346,536.166065,221,1,,320,920,30
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,10/31/17,436.4554038,626.2415197,306,1,,315,890,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/1/17,428.9022309,569.2303433,348,1,,310,860,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/2/17,369.5150711,550.3770492,260,1,,310,860,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/3/17,416.0673663,590.2986612,173,1,,260,880,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/4/17,416.8633474,619.1344538,348,1,,260,860,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/5/17,370.645638,616.7908497,236,1,,240,830,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/6/17,302.7427627,610.7222832,182,1,,240,840,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/7/17,344.7096144,590.4603015,190,1,,230,830,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/8/17,314.412416,535.9887112,114,1,,230,830,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/9/17,401.5546569,516.1961538,208,1,,230,830,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/10/17,321.2651606,541.6439888,223,1,,210,840,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/11/17,373.7462425,534.7535545,231,1,,220,840,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/12/17,358.599926,558.087963,204,1,,220,840,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/13/17,297.5037463,562.8,170,1,,220,840,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/14/17,315.289091,544.3641675,188,1,,180,830,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/15/17,316.9833998,501.852459,190,1,,180,830,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/16/17,343.2869005,488.5062241,195,1,,180,830,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/17/17,309.3385042,458.5224839,159,1,,180,830,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/18/17,325.8137309,431.5929978,160,1,,240,800,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/19/17,326.6346025,410.1585366,172,1,,240,800,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/20/17,246.7159999,401.853567,122,1,,240,800,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/21/17,366.3598806,409.5280899,188,1,,240,820,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/22/17,203.8898694,400.2858881,92,1,,110,820,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/23/17,325.414448,302.9864532,146,1,,110,830,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/24/17,308.3949999,291.2474227,182,1,,200,820,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/25/17,290.9187942,376.7662179,173,1,,220,820,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/26/17,337.1388294,368.56,166,1,,160,840,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/27/17,292.2583021,387.2974607,118,1,,160,840,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/28/17,273.190936,317.1428571,126,1,,110,820,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/29/17,279.3675576,285.3824363,127,1,,140,825,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,11/30/17,299.553057,349.4458931,143,1,,110,760,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/1/17,280.2105928,313.7597685,172,1,,320,820,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/2/17,298.8158045,387.7530864,122,1,,180,800,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/3/17,299.7650099,386.9261084,133,1,,160,870,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/4/17,218.6015323,250.5085227,79,1,,100,670,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/5/17,259.048065,237,118,1,,100,670,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/6/17,495.3617237,318.0350877,153,1,,100,670,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/7/17,176.1138623,422,43,1,,120,780,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/8/17,98.9314425,83.79912664,34,1,,120,780,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/9/17,0,0,0,1,,120,780,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/10/17,0,0,0,1,,120,780,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/11/17,0,0,0,1,,120,780,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/12/17,0,0,0,1,,120,780,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/13/17,638.461,273.5454545,37,1,,350,820,28
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/14/17,493.0840014,245.1428571,125,1,,180,820,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/15/17,486.1465723,231.6725926,154,1,,180,820,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/16/17,417.294715,428.61738,150,1,,220,740,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/17/17,374.6679683,393.3764368,158,1,,160,700,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/18/17,325.3703672,386.3283984,110,1,,160,715,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/19/17,314.1452422,275.910045,183,1,,200,763,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/20/17,234.6664906,211.1578947,90,1,,200,794,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/21/17,291.6199055,245.7730263,118,1,,200,793,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/22/17,318.1481929,351.4908579,149,1,,150,781,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/23/17,316.7329365,429.3853779,143,1,,160,800,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/24/17,285.0569999,439.5879397,128,1,,220,800,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/25/17,293.7555884,428.8246506,136,1,,200,779,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/26/17,255.053498,394.0969856,111,1,,180,773,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/27/17,291.0315626,392.6244953,120,1,,220,757,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/28/17,256.1640975,365.3920705,130,1,,200,750,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/29/17,260.0434736,362.4611807,115,1,,160,750,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/30/17,258.3849999,330.3191489,100,1,,140,760,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,12/31/17,180.7170054,207.4784314,45,1,,120,580,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/1/18,0,1.6,0,1,,620,580,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/2/18,301.7269999,121.7475728,50,1,,140,795,20
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/3/18,257.1347499,170.3225806,80,1,,140,795,20
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/4/18,272.1123673,202.7100271,81,1,,200,790,26
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/5/18,274.8974409,207.7308489,90,1,,220,791,28
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/6/18,279.3896842,210.9078947,98,1,,260,788,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/7/18,258.3849999,199.5693161,80,1,,140,788,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/8/18,302.9000959,226.6041276,125,1,,120,791,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/9/18,217.9053501,272.9042553,110,1,,250,790,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/10/18,265.3742795,282.727672,122,1,,250,789,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/11/18,277.8434963,298.8989114,156,1,,100,717,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/12/18,255.3510623,307.964467,123,1,,220,792,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/13/18,288.4358285,358.2222222,146,1,,230,797,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/14/18,246.3293384,320.9043478,133,1,,210,792,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/15/18,233.3799999,270.2896552,99,1,,210,792,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/16/18,55.4333165,57.72,0,1,,100,573,20
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/17/18,219.5845268,110,30,1,,150,742,21
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/18/18,252.7428817,171.6881029,77,1,,300,777,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/19/18,296.654077,210.25,97,1,,250,780,28
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/20/18,261.1582675,215.4495614,96,1,,140,784,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/21/18,248.4239978,206.4967462,92,1,,125,777,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/22/18,254.980051,199.0227273,91,1,,200,786,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/23/18,268.1701555,227.9535783,100,1,,200,792,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/24/18,226.7497211,279.6319613,70,1,,100,542,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/25/18,201.7139919,151.2743363,68,1,,200,774,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/26/18,286.7239999,179.7417219,112,1,,150,793,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/27/18,244.0405633,234.1860465,98,1,,200,796,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/28/18,268.2907472,271.6395864,83,1,,170,803,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/29/18,256.4700676,340.3292517,100,1,,250,793,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/30/18,251.5372984,353.4140303,93,1,,150,787,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,1/31/18,229.0559145,286.0408759,80,1,,200,783,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/1/18,205.741376,254.7674051,83,1,,200,792,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/2/18,241.4900671,236.4152542,99,1,,200,805,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/3/18,226.7497289,214.812,78,1,,125,805,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/4/18,223.3815496,191.8542141,78,1,,140,804,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/5/18,207.0048443,233.3740831,80,1,,100,803,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/6/18,238.381,242.0358974,78,1,,250,798,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/7/18,235.2890875,235.826087,88,1,,300,804,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/8/18,207.3821613,223.7766497,63,1,,150,807,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/9/18,225.1624395,205.1305419,84,1,,150,805,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/10/18,219.0068366,232.3575,70,1,,180,810,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/11/18,231.2356639,253.055,71,1,,125,809,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/12/18,230.9831536,253.6111111,72,1,,150,810,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/13/18,227.0313274,262.2429907,83,1,,200,811,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/14/18,230.6673629,247.5536993,65,1,,150,811,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/15/18,214.3593291,247.0596659,53,1,,150,807,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/16/18,228.379,243.2794457,82,1,,150,723,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/17/18,236.2904474,325.7403651,88,1,,150,714,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/18/18,234.6477547,330.0337711,63,1,,140,705,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/19/18,231.4945231,287.3875,75,1,,150,733,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/20/18,198.3729999,263.6891892,60,1,,200,710,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/21/18,202.0257119,284.9529412,63,1,,150,708,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/22/18,220.3320522,161.6,70,1,,200,720,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/23/18,206.0020978,213,58,1,,200,717,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/24/18,181.703,220.6388889,48,1,,140,731,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/25/18,200.9195299,216.9908257,63,1,,140,739,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/26/18,204.2075,222.1869688,53,1,,150,742,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/27/18,238.0407097,219.6359102,73,1,,300,768,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,2/28/18,219.0363554,255.0909091,91,1,,150,779,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/1/18,218.820541,257.3487179,58,1,,180,750,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/2/18,200.7998691,223.4920635,57,1,,150,735,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/3/18,198.6381636,211.3913043,55,1,,140,762,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/4/18,173.0102746,204.0606061,47,1,,140,786,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/5/18,228.2211186,233.8163934,72,1,,150,771,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/6/18,236.7139999,266.5722543,68,1,,100,775,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/7/18,232.7926475,266.4108761,73,1,,100,781,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/8/18,191.705,241.4625,54,1,,200,779,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/9/18,207.7523307,228.8328076,60,1,,100,776,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/10/18,82.8477511,161,18,1,,100,581,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/11/18,225.045,201.6666667,42,1,,240,793,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/12/18,90.2299865,177.6174497,22,1,,100,583,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/13/18,177.0914757,152.1677852,18,1,,100,796,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/14/18,251.1739809,199.986911,73,1,,180,815,28
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/15/18,273.8227299,223.195572,75,1,,150,800,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/16/18,233.4401041,201.925,65,1,,160,780,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/17/18,240.0479999,258.2964072,70,1,,170,803,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/18/18,221.95752,241.310231,61,1,,140,802,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/19/18,211.4279956,222.0930233,58,1,,150,808,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/20/18,236.7090506,243.5570033,67,1,,150,803,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/21/18,188.4612323,246.0925926,55,1,,165,810,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/22/18,228.0069167,249.5111111,67,1,,125,710,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/23/18,188.8391407,243.6923077,54,1,,140,809,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/24/18,201.2619735,229.25,62,1,,160,811,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/25/18,225.7429255,242.8277946,65,1,,150,810,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/26/18,205.5141536,246.9135802,63,1,,200,811,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/27/18,202.3982231,224.4212219,80,1,,130,818,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/28/18,228.3558387,246.5391304,68,1,,140,810,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/29/18,145.0289999,217.6204819,46,1,,100,643,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/30/18,188.0788148,206.8181818,42,1,,250,802,26
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,3/31/18,201.4443377,214.7678571,65,1,,250,809,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/1/18,223.5739289,219.9069767,71,1,,150,810,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/2/18,212.8973612,210.8688525,66,1,,180,812,36
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/3/18,232.5759665,242.0467422,68,1,,150,814,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/4/18,221.2301704,278.0636238,75,1,,130,818,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/5/18,214.7904589,285.9312839,63,1,,150,813,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/6/18,193.9661508,262.8421053,57,1,,140,816,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/7/18,141.4795524,211.6682927,23,1,,140,781,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/8/18,168.1075878,207.1666667,41,1,,150,791,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/9/18,178.1393165,195.5374593,43,1,,110,794,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/10/18,195.5686593,233.8319088,68,1,,140,813,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/11/18,219.6726562,242.0808081,55,1,,150,815,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/12/18,198.3346772,221.2419355,62,1,,140,815,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/13/18,144.750178,204.8210526,38,1,,80,633,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/14/18,216.282926,200.4950495,53,1,,150,814,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/15/18,207.1519098,221.7520661,51,1,,140,803,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/16/18,213.3553088,219.8868895,67,1,,130,817,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/17/18,209.9772263,235.1079137,62,1,,110,809,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/18/18,230.0459999,233.9086294,65,1,,110,808,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/19/18,146.696,192.6832579,45,1,,100,633,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/20/18,77.5881508,98.65079365,8,1,,100,610,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/21/18,196.658001,127.016129,45,1,,160,812,24
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/22/18,225.3622771,163.7707182,65,1,,140,800,32
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/23/18,205.0409999,168.6297229,62,1,,130,814,38
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/24/18,185.3515983,163.8478803,58,1,,140,811,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/25/18,141.695,117.4695652,42,1,,140,625,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/26/18,201.9436428,147.6178862,45,1,,150,802,30
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/27/18,91.685,76.19708029,22,1,,160,696,30
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/28/18,235.1081754,170.0777027,43,1,,120,793,30
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/29/18,226.7119999,181.0909091,65,1,,180,814,30
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,4/30/18,213.4903761,182.6318538,68,1,,140,871,34
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/1/18,213.3759999,201.7098901,52,1,,110,810,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/2/18,213.3759999,203.556582,57,1,,140,804,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/3/18,215.8614043,214.9090909,67,1,,110,807,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/4/18,201.7069999,234.9461883,66,1,,200,799,40
Q9HHGQ7E47,60463,ALTIMORE 1H,4.20513E+11,4205133997,,5/5/18,230.4627499,238.0560538,63,1,,210,808,40
